Date,PDI10801.PV,FI10804A.PV,LI90030.PV,PIC10800.PV,TI10806.PV,TI10817.PV,TI10848.PV,TI90000.PV,TI90033A.PV,TIC10802C.PV,Total Feed,DevA,Steam,PE Ratio,Feed Temp,LG Ratio,Dev Feed-MidA,Mid Ti Dev,SHC
8/1/2018 23:00,0.46,3812.44,70.826,6.999,181.919,174.559,97.561,95.454,171.408,99.273,953.2433801,22.636,225.1731588,0.318760157,433.1308823,4.963588627,261.7228823,19.858,0.309273958
8/2/2018 0:00,0.461,4215.947,73.233,7.508,187.614,186.639,94.808,97.643,180.148,95.686,950.0873453,22.059,223.7908024,0.317923601,432.9896466,4.723119429,252.8416466,7.317,0.308125936
8/2/2018 1:00,0.461,3329.064,73.502,7.002,185.809,178.399,94.142,87.13,167.949,96.319,964.9672325,21.75,223.948904,0.319023274,433.3053025,4.730657007,265.3563025,19.822,0.302217766
8/2/2018 2:00,0.461,3068.664,69.144,7.515,186.724,183.201,100.289,90.624,179.064,102.248,919.8145833,22.291,223.873468,0.318116988,433.743411,5.055043793,254.679411,4.206,0.321684498
8/2/2018 3:00,0.461,3049.847,69.17,7.497,186.815,183.33,100.218,90.306,179.406,102.229,919.6937278,22.362,223.387182,0.318553342,433.8934845,5.054307602,254.4874845,4.007,0.320817294
8/2/2018 4:00,0.461,3043.702,69.311,7.506,186.509,182.599,100.087,90.152,177.884,102.255,919.9391985,21.999,224.1356824,0.318581023,434.1160621,5.04892172,256.2320621,4.393,0.322124964
8/2/2018 5:00,0.461,2471.713,71.877,8.006,187.442,187.233,99.981,80.716,181.427,102.166,993.4188867,21.408,224.1599692,0.318304118,434.0720507,4.610428754,252.6450507,4.9,0.291397297
8/2/2018 6:00,0.461,2560.759,72.81,8.497,188.944,189.065,100.176,82.395,181.783,102.182,967.1784445,20.197,225.6447499,0.316882243,433.9423898,4.722138945,252.1593898,6.591,0.304294669
8/2/2018 7:00,0.461,2530.736,76.697,8.492,188.531,188.418,100.012,81.655,182.504,102.211,966.1099787,19.419,224.8631107,0.316126273,433.9971404,4.734783928,251.4931404,4.928,0.303357924
8/2/2018 8:00,0.461,2486.228,74.046,8.501,188.739,189.012,100.072,81.003,182.344,102.165,959.9176401,18.111,225.5461686,0.316161691,433.6221343,4.735826086,251.2781343,6.045,0.307128173
8/2/2018 9:00,0.461,2485.708,74.235,8.51,188.733,189.046,100.037,80.989,182.304,102.152,960.8852571,18.166,225.3522346,0.315672181,433.5603419,4.733402835,251.2563419,6.101,0.306379493
8/2/2018 10:00,0.461,4238.56,67.342,7.002,184.044,182.277,97.236,99.38,175.205,98.873,1000.414125,18.157,225.3321823,0.315384899,433.7931131,4.696771951,258.5881131,7.348,0.290720465
8/2/2018 11:00,0.461,4219.216,67.849,7.002,184.061,182.058,96.799,99.019,175.472,98.454,1000.665674,18.098,225.8848808,0.314834553,433.8433709,4.681435691,258.3713709,7.879,0.291546826
8/2/2018 12:00,0.461,3977.359,72.662,6.999,183.078,174.516,95.54,94.917,165.853,97.721,1004.784274,19.062,226.3424201,0.314906427,433.8963846,4.767071025,268.0433846,25.571,0.290763426
8/2/2018 13:00,0.461,4161.362,69.864,6.996,183.107,174.448,95.949,96.529,167.954,97.614,1004.888955,18.525,226.0114793,0.314631912,433.5736734,4.766548559,265.6196734,26.304,0.290175909
8/2/2018 14:00,0.461,4497.186,72.524,6.982,182.291,171.925,95.657,98.252,164.636,96.758,973.9111769,17.106,225.7158639,0.314615127,433.6996868,4.92634145,269.0636868,34.845,0.301680403
8/2/2018 15:00,0.461,4488.204,72.075,6.988,182.23,171.531,96.082,98.649,164.884,97.059,973.7008148,15.696,225.6264003,0.31493464,433.7648086,4.941534327,268.8808086,34.68,0.301609567
8/2/2018 16:00,0.461,4466.762,71.75,7.018,182.368,172.094,96.144,98.697,164.869,97.121,971.302825,16.182,225.5301062,0.314931147,433.7170299,4.941010029,268.8480299,33.49,0.302411312
8/2/2018 17:00,0.461,4522.47,70.859,7.001,182.331,172.899,96.078,99.465,164.541,97.682,1004.143682,18.502,228.3086756,0.312411461,433.7741614,4.787447342,269.2331614,29.635,0.29427478
8/2/2018 18:00,0.461,4517.643,70.878,7.003,182.505,173.271,96.008,99.456,165.347,97.636,1004.521142,21.45,229.1761382,0.310865825,433.7459597,4.778646062,268.3989597,28.762,0.295579564
8/2/2018 19:00,0.461,4354.663,71.287,7,181.57,170.945,95.208,97.131,162.931,96.829,1004.359934,22.026,228.5564508,0.311251679,433.8189856,4.781587591,270.8879856,31.842,0.294606116
8/2/2018 20:00,0.461,4373.541,72.912,6.999,181.618,170.901,94.854,97.237,163.681,96.52,1002.752738,22.932,228.1302196,0.311047041,433.982523,4.764235309,270.301523,31.805,0.294505019
8/2/2018 22:00,0.461,4515.929,71.595,6.998,181.742,170.988,95.898,98.954,163.63,97.24,1003.107268,23.829,229.0012114,0.311036918,433.9993506,4.785249945,270.3693506,31.357,0.295826663
8/2/2018 23:00,0.461,4394.64,73.955,6.998,181.532,170.443,94.92,97.31,161.581,96.58,1004.315232,22.712,227.7717552,0.311583871,433.9009583,4.768821428,272.3199583,32.72,0.293314878
8/3/2018 0:00,0.461,4447.215,72.902,7.004,181.706,171.174,94.461,97.672,164.369,96.082,1004.256963,21.89,227.1213985,0.313512857,433.9311015,4.739035102,269.5621015,30.917,0.292254542
8/3/2018 1:00,0.461,4467.46,69.758,7.005,182.581,173.821,95.462,98.744,167.025,97.02,1007.128124,19.392,226.3694965,0.314026766,433.5530036,4.707009851,266.5280036,25.536,0.289935312
8/3/2018 2:00,0.462,3363.815,71.826,7.475,185.975,186.139,102.315,94.784,177.01,104.223,949.198534,19.248,226.7872238,0.314052328,433.5421571,4.963643359,256.5321571,7.574,0.313930888
8/3/2018 3:00,0.462,3081.117,69.65,7.502,186.737,183.244,100.328,90.834,179.28,102.267,919.7730079,18.911,226.5482388,0.313627119,433.7996079,5.05657696,254.5196079,4.042,0.326803439
8/3/2018 4:00,0.462,2731.781,69.951,7.995,187.333,187.694,100.251,86.087,179.685,102.236,996.3679972,18.092,226.1326176,0.313782596,433.8348796,4.598949397,254.1498796,7.178,0.293588978
8/3/2018 5:00,0.462,3646.809,72.361,8.5,189.102,187.717,102.089,97.971,180.492,101.592,1006.188083,17.732,226.7096478,0.314030903,433.7731677,4.588464202,253.2811677,6.639,0.290847877
8/3/2018 6:00,0.462,2587.788,75.694,8.51,188.496,188.416,100.095,83.157,181.718,102.233,965.5000699,18.175,225.8000036,0.314848006,433.8397279,4.736375628,252.1217279,5.857,0.305258866
8/3/2018 7:00,0.462,4410.394,71.661,7.003,187.16,185.236,96.029,99.779,179.547,97.75,926.3127726,18.344,226.6831021,0.314426065,433.824031,5.078875234,254.277031,5.044,0.324004415
8/3/2018 8:00,0.462,4382.786,70.316,6.992,186.86,185.005,97.051,100.692,177.616,98.516,934.6042663,18.55,226.9853429,0.314106453,433.8044082,5.041401126,256.1884082,6.833,0.320773421
8/3/2018 9:00,0.462,4269.256,71.99,6.991,183.853,181.937,97.638,99.559,176.521,98.871,999.4186436,18.496,227.2824694,0.313262912,434.0718587,4.705759723,257.5508587,8.917,0.294355422
8/3/2018 10:00,0.462,4004.235,71.522,6.991,183.975,182.333,96.781,97.211,176.665,98.58,1009.040532,18.358,226.4048532,0.314150946,434.0029717,4.645688506,257.3379717,8.193,0.289285116
8/3/2018 12:00,0.462,4020.012,72.312,7.001,184.041,182.404,96.851,97.41,176.107,98.648,1008.990132,18.667,226.5571383,0.314122623,433.6520995,4.648608396,257.5450995,8.017,0.289554684
8/3/2018 13:00,0.462,4140.031,73.852,6.997,182.993,174.461,96.236,96.683,170.593,97.972,1005.08595,17.456,227.1858067,0.313961736,433.7213966,4.785535009,263.1283966,25.959,0.29205009
8/3/2018 14:00,0.462,4452.318,72.255,7.001,184.295,177.521,96.232,99.328,172.571,97.419,1004.299649,16.694,227.1356054,0.31344089,433.9154426,4.735476117,261.3444426,21.771,0.292262113
8/3/2018 15:00,0.462,4556.329,75.148,6.998,181.77,171.313,96.584,99.82,162.449,97.97,1014.450366,18.513,227.1652651,0.313210445,434.1173635,4.785723546,271.6683635,33.245,0.288542569
8/3/2018 16:00,0.462,4496.078,71.416,7.002,182.427,173.085,95.589,99.076,166.706,97.223,1004.213083,19.934,225.7905941,0.315548154,434.0737202,4.766039282,267.3677202,29.069,0.290061756
8/3/2018 17:00,0.462,4495.244,71.799,6.996,182.408,173.097,95.584,99.099,166.003,97.238,1004.047131,19.866,225.9572538,0.316019981,433.9147431,4.766619864,267.9117431,28.81,0.29039994
8/3/2018 18:00,0.462,4500.516,71.221,6.995,182.26,172.738,95.723,99.092,165.766,97.242,1004.598345,19.863,226.0929323,0.3167226,434.0360904,4.771795636,268.2700904,29.717,0.290419217
8/3/2018 21:00,0.462,4526.877,70.377,7,181.67,170.744,95.658,99.002,162.18,97.26,1004.020257,22.167,226.8019355,0.314856298,434.2499077,4.786870548,272.0699077,32.582,0.291812389
8/3/2018 22:00,0.462,3757.793,70.388,6.996,181.996,175.009,97.354,94.94,168.343,99.368,953.4406804,22.01,226.7203481,0.314661939,434.198331,4.956874714,265.855331,19.359,0.311977439
8/3/2018 23:00,0.463,2490.528,71.957,7.994,187.588,187.635,99.997,81.036,180.275,102.187,993.4904952,22.495,225.612866,0.316622023,434.1437622,4.60383871,253.8687622,6.611,0.293813568
8/4/2018 0:00,0.463,2696.684,69.372,8.005,187.415,187.834,100.201,85.338,179.658,102.185,996.6877486,22.008,224.8302047,0.317643043,433.8727591,4.595175376,254.2147591,7.374,0.291284585
8/4/2018 1:00,0.463,4250.385,72.595,6.991,183.991,182.359,97.902,99.77,176.792,99.144,999.8681394,20.732,225.080357,0.317670965,433.7076197,4.708670888,256.9156197,8.04,0.290505816
8/4/2018 2:00,0.463,4215.862,67.554,6.988,184.053,182.189,97.08,99.123,175.718,98.717,1000.570969,19.976,225.0661602,0.317477485,433.7308134,4.69316035,258.0128134,7.532,0.29021891
8/4/2018 3:00,0.463,4067.492,68.505,6.999,183.982,182.217,96.861,97.477,175.895,98.592,999.4808799,18.786,224.5413306,0.317415418,433.7428843,4.684557848,257.8478843,7.3,0.28975335
8/4/2018 4:00,0.463,3976.827,69.787,7.001,184.164,182.164,96.991,96.516,177.515,98.393,1000.242618,18.639,225.066282,0.317572236,433.8715102,4.692499517,256.3565102,9.171,0.290342044
8/4/2018 5:00,0.463,4188.955,74.579,6.997,183.005,174.17,96.753,97.44,169.159,98.328,1004.862628,18.877,224.6948641,0.317242662,434.0068506,4.796029693,264.8478506,26.333,0.288008393
8/4/2018 6:00,0.463,4118.986,73.926,6.99,183.012,174.31,96.208,96.402,169.73,97.98,1005.18837,18.147,225.282035,0.317153239,434.0906571,4.788012024,264.3606571,26.687,0.288857809
8/4/2018 7:00,0.463,4090.235,73.693,6.996,183.044,174.25,96.105,96.06,168.963,97.919,1005.111541,17.219,224.1489576,0.317976659,433.8399332,4.787034875,264.8769332,26.939,0.287016257
8/4/2018 8:00,0.463,4111.311,73.294,7.003,183.009,174.246,96.06,96.264,169.558,97.872,1005.298968,17.937,224.4419085,0.317877193,433.8984036,4.785804176,264.3404036,26.69,0.28743021
8/4/2018 9:00,0.463,4451.613,70.405,6.976,183.465,176.245,96.15,99.161,169.791,97.381,973.2439245,18.435,224.7490599,0.318438865,433.9828046,4.8991901,264.1918046,24.919,0.300268005
8/4/2018 10:00,0.463,4480.475,72.718,7.009,182.183,171.386,95.978,98.348,164.699,97.018,973.6817765,18.656,225.4821213,0.317895641,434.1271455,4.940163322,269.4281455,34.673,0.301366246
8/4/2018 11:00,0.463,4496.959,71.136,6.999,183.113,175.378,95.965,99.009,167.145,97.171,973.5341372,20.105,225.2923638,0.317642057,434.052377,4.903695533,266.907377,25.897,0.301095678
8/4/2018 12:00,0.463,4475.156,69.805,6.999,182.84,174.94,95.82,98.981,169.163,97.162,1013.784268,20.256,225.3827229,0.31775782,433.8799512,4.711095004,264.7169512,27.57,0.28587301
8/4/2018 13:00,0.463,4541.661,72.435,6.998,182.23,172.748,96.815,99.948,164.713,98.146,1014.000622,20.779,225.7300001,0.317596067,433.983448,4.767429026,269.270448,30.214,0.286361046
8/4/2018 14:00,0.463,4556.099,72.53,6.993,182.043,172.33,96.913,100.159,162.865,98.329,1014.170728,20.065,225.3723618,0.317857966,433.9354588,4.78158644,271.0704588,31.273,0.285716061
8/4/2018 15:00,0.463,4543.791,72.089,6.999,181.671,171.7,96.004,99.284,162.36,97.445,1010.486683,18.112,224.9756283,0.318458042,433.8602925,4.782514291,271.5002925,32.629,0.286406699
8/4/2018 16:00,0.463,4518.876,70.26,6.999,182.244,173.145,95.999,99.294,164.598,97.466,1004.393563,15.799,224.9915884,0.318884904,433.8404155,4.782076645,269.2424155,29.749,0.288672079
8/4/2018 17:00,0.463,4509.466,71.006,7,182.523,173.665,95.999,99.471,165.8,97.644,1003.901533,16.837,225.267101,0.318477383,434.0635595,4.774723259,268.2635595,27.511,0.28931048
8/4/2018 18:00,0.463,4497.874,71.121,7.006,182.441,173.465,95.758,99.238,166.642,97.408,1003.931312,19.425,225.1521227,0.318090549,434.1164907,4.768983638,267.4744907,28.04,0.289109064
8/4/2018 19:00,0.463,4502.415,73.968,7.001,181.906,172.045,95.903,99.047,163.886,97.292,1003.193195,22.249,224.6987275,0.318347216,433.911208,4.772363913,270.025208,29.786,0.288632401
8/4/2018 20:00,0.463,4495.116,71.131,6.997,182.023,172.304,95.349,98.724,163.628,96.974,1004.357943,22.24,224.9705774,0.318586163,433.5292763,4.753080346,269.9012763,29.099,0.288650532
8/4/2018 21:00,0.463,4459.967,72.091,6.996,182.245,174.659,97.702,101.059,169.125,99.129,951.7480558,21.513,224.6741997,0.318037637,433.8494677,5.003550016,264.7244677,23.222,0.309011523
8/4/2018 22:00,0.463,4477.711,71.971,7.001,181.597,173.248,97.592,100.872,167.26,99.029,950.5639823,20.997,225.180508,0.318184615,434.312219,5.018726871,267.052219,27.318,0.310429609
8/4/2018 23:00,0.463,3816,70.257,7.001,181.965,174.71,97.311,95.347,168.14,99.157,955.4122907,21.196,225.1903994,0.318157201,434.339772,4.949947835,266.199772,20.435,0.308386262
8/5/2018 0:00,0.464,2581.214,75.841,8.496,188.477,188.5,100.111,82.974,181.745,102.255,965.3037222,20.972,224.7747045,0.318302937,433.9438621,4.736643913,252.1988621,5.971,0.303532609
8/5/2018 1:00,0.464,2529.357,76.627,8.483,188.496,188.686,100.074,81.791,182.736,102.214,965.4670857,22.772,225.0188756,0.318557795,434.0258019,4.736279535,251.2898019,5.173,0.303895495
8/5/2018 2:00,0.464,4421.204,69.65,7.003,187.068,184.83,96.483,99.951,178.938,97.974,928.0816414,22.516,225.2581027,0.318562302,434.0259073,5.068991552,255.0879073,5.285,0.320504494
8/5/2018 3:00,0.464,4015.96,70.369,6.998,183.989,182.365,96.807,97.244,176.987,98.561,1001.176088,21.054,225.2338257,0.318462776,434.0272235,4.681683929,257.0402235,7.514,0.290271373
8/5/2018 4:00,0.464,4328.269,72.405,6.989,184.988,183.322,95.805,98.911,180.657,96.969,1005.82809,19.92,225.1329574,0.318293115,433.8849963,4.592085912,253.2279963,5.425,0.288374998
8/5/2018 5:00,0.464,4118.435,73.745,6.999,183.005,174.215,96.196,96.388,169.556,98.002,1005.247175,19.951,225.2063419,0.318348594,434.0086079,4.786550135,264.4526079,26.937,0.288710965
8/5/2018 6:00,0.464,4441.716,72.789,7.011,184.134,177.599,96.038,99.233,171.901,97.357,996.0119149,20.712,225.1487782,0.318343992,434.139168,4.772534273,262.238168,21.431,0.292073609
8/5/2018 7:00,0.464,4468.216,71.732,7.001,183.232,174.924,95.092,98.524,167.395,96.869,1028.773387,19.622,224.2799492,0.318578919,434.0246366,4.606068798,266.6296366,26.526,0.278784063
8/5/2018 8:00,0.464,4494.513,73.149,7.002,182.093,172.165,96.513,99.256,166.91,97.747,1014.615733,18.31,223.7743643,0.319255515,433.9330085,4.753895334,267.0230085,31.334,0.282957333
8/5/2018 9:00,0.464,4496.82,72.688,7.001,182.472,173.442,95.769,99.278,166.489,97.44,1004.265385,18.72,222.7438931,0.319799908,433.6872427,4.767561516,267.1982427,27.625,0.285013139
8/5/2018 10:00,0.465,3116.02,71.787,7.49,186.077,180.775,100.311,90.315,175.059,101.835,919.3414598,19.345,224.5230177,0.31861063,433.9942684,5.055104336,258.9352684,7.02,0.323139117
8/5/2018 11:00,0.465,3043.507,70.374,7.512,186.757,183.403,100.235,90.237,179.242,102.295,919.8423706,20.282,224.2316484,0.318803818,433.973154,5.053333211,254.731154,4.289,0.322352202
8/5/2018 12:00,0.465,4403.173,68.803,7,185.24,179.532,94.047,98.162,170.761,95.988,922.3384842,20.109,224.0307892,0.319628804,433.9674113,5.09999754,263.2064113,24.172,0.320819591
8/5/2018 13:00,0.465,4002.369,69.371,6.987,184.014,182.493,96.91,97.187,177.111,98.692,998.4914805,20.748,223.474195,0.320062573,433.8810963,4.690037012,256.7700963,6.615,0.288347369
8/5/2018 14:00,0.465,4260.048,66.997,6.995,184.653,182.485,94.518,97.36,179.386,95.527,999.7422864,21.001,221.7237913,0.321173151,433.5229384,4.549800545,254.1369384,5.498,0.284985245
8/5/2018 15:00,0.465,4115.976,74.191,6.999,183.025,174.448,96.4,96.519,170.669,98.118,1005.02248,19.781,223.6770964,0.320224344,433.7103896,4.786457115,263.0413896,25.396,0.286271732
8/5/2018 16:00,0.465,4089.901,72.461,6.996,183.066,174.393,96.271,96.167,170.126,98.08,1005.122855,18.02,224.8021614,0.318655137,434.0836548,4.784582278,263.9576548,26.049,0.288089452
8/5/2018 17:00,0.465,4465.063,73.23,7.021,183.077,175.075,95.254,98.769,166.822,96.911,972.4164295,15.763,224.789305,0.318230643,434.1523543,4.895729705,267.3303543,26.626,0.300670344
8/5/2018 20:00,0.465,4457.716,73.078,6.993,182.047,172.398,94.959,98.241,165.026,96.551,1004.693777,20.302,223.7204739,0.318972506,434.2388699,4.738938479,269.2128699,28.578,0.286463664
8/5/2018 21:00,0.466,4198.781,73.474,7.497,187.526,186.284,94.689,97.514,179.662,95.58,950.047108,20.546,224.6160028,0.319307239,434.2267066,4.707617088,254.5647066,7.913,0.309631061
8/5/2018 22:00,0.466,3376.098,70.893,7.491,185.971,186.511,102.336,94.95,177.374,104.224,949.1679672,19.205,224.1292749,0.318555885,434.3218011,4.960880648,256.9478011,7.684,0.30912733
8/5/2018 23:00,0.466,2998.813,70.656,7.492,186.514,183.126,100.109,89.459,178.409,102.245,919.7071007,19.49,224.8966653,0.31851199,434.4117263,5.048806295,256.0027263,4.509,0.32368061
8/6/2018 0:00,0.466,3079.597,72.417,7.974,190.537,188.479,95.63,82.721,182.992,96.333,964.8467489,20.254,224.9280713,0.318415843,434.1560356,4.734477268,251.1640356,6.279,0.30399026
8/6/2018 1:00,0.466,2656.684,68.546,7.997,187.543,188.249,100.335,84.529,179.056,102.082,996.4551614,18.395,225.3593719,0.318490497,434.1492728,4.588601853,255.0932728,8.595,0.292258595
8/6/2018 2:00,0.466,2545.044,76.678,8.493,188.454,188.553,100.09,82.27,182.714,102.238,965.4306059,16.461,224.8155808,0.318199651,434.2671981,4.735881556,251.5531981,5,0.303552552
8/6/2018 3:00,0.466,4393.781,68.713,7.012,186.459,183.87,96.826,100.431,176.629,98.394,935.4143367,17.021,224.9073664,0.318066969,434.3180346,5.027564594,257.6890346,6.816,0.316544912
8/6/2018 4:00,0.466,4033.753,69.143,6.984,184.039,182.571,96.888,97.314,176.898,98.63,998.6920097,17.337,224.0651419,0.317829037,434.3033641,4.68901018,257.4053641,6.351,0.289255577
8/6/2018 5:00,0.466,4414.584,71.136,7.005,184.512,182.959,98.449,101.708,179.633,99.704,998.497046,22.149,223.4119275,0.319462355,433.9005088,4.724776121,254.2675088,7.058,0.288241797
8/6/2018 6:00,0.466,4515.946,71.099,7.453,187.831,182.84,94.193,97.627,178.636,95.552,996.7786514,18.135,224.3664129,0.318801013,434.0860298,4.825512658,255.4500298,7.502,0.290474959
8/6/2018 7:00,0.466,4501.016,73.587,6.994,182.697,174.236,96.21,99.68,167.786,97.827,1004.369381,15.617,224.8246084,0.318110737,434.4853447,4.770355502,266.6993447,25.406,0.288404998
8/6/2018 8:00,0.466,4499.192,73.284,6.993,182.521,173.697,96.068,99.508,166.961,97.67,1004.289426,15.036,224.3923592,0.317888763,434.4547838,4.772699859,267.4937838,26.658,0.287720481
8/6/2018 9:00,0.466,4492.936,72.435,7.001,182.301,173.589,96.036,99.236,166.538,97.48,1003.763083,15.556,224.8239039,0.318364201,434.3574999,4.758838097,267.8194999,26.062,0.288628316
8/6/2018 15:00,0.467,4409.764,72.005,6.997,187.123,185.315,97.1,100.788,179.859,98.656,927.8578368,22.995,206.911202,0.320096942,440.3971736,5.082952165,260.5381736,4.914,0.286999331
8/6/2018 21:00,0.467,4327.613,68.645,7.007,184.864,177.446,95.639,98.63,168.162,96.448,1002.745407,24.206,207.949243,0.319833856,440.74688,4.668172964,272.58488,18.086,0.261638458
8/7/2018 3:00,0.467,4411.532,72.341,6.993,184.831,183.38,98.127,101.532,178.312,99.402,997.9336622,20.115,213.2217979,0.326640901,440.6949793,4.723657672,262.3829793,6.633,0.27171986
8/7/2018 4:00,0.467,4475.194,72.114,7,182.733,175.509,96.08,99.224,168.071,97.182,973.6536106,19.137,212.8302593,0.326531827,440.682238,4.919035834,272.611238,28.87,0.27973676
8/7/2018 5:00,0.467,4454.168,69.349,7.007,185.264,175.744,95.53,97.41,164.877,96.007,973.2736071,20.083,212.7758821,0.32661529,440.6477364,4.921436238,275.7707364,22.242,0.279785034
8/7/2018 8:00,0.467,4508.708,71.862,7.009,182.229,173.428,96.469,99.621,166.43,97.893,1003.200624,17.682,213.9380889,0.328511319,441.1017441,4.776478288,274.6717441,25.861,0.271060743
8/7/2018 9:00,0.467,3905.317,70.206,7,181.825,174.836,97.785,96.614,168.839,99.581,953.0860773,15.574,214.3184036,0.328477205,441.105089,4.979954185,272.266089,21.15,0.290102574
8/7/2018 13:00,0.468,3394.444,80.2,7.479,187.998,186.51,99.918,93.774,180.736,101.371,942.9074563,26.024,211.268959,0.332865597,440.7751057,4.84135741,260.0391057,5.938,0.288761403
8/7/2018 16:00,0.468,2821.36,72.646,7.499,187.482,184.806,100.449,86.354,179.83,101.883,991.8981999,14.672,213.7195218,0.329877974,441.2040221,4.669553791,261.3740221,5.884,0.274640681
8/7/2018 17:00,0.468,3380.764,70.642,7.497,186.072,186.786,102.344,95.047,177.621,104.198,948.869594,14.115,213.8214717,0.329340826,441.236816,4.965125903,263.615816,7.743,0.290894521
8/7/2018 19:00,0.468,2450.699,72.937,8.001,187.487,187.028,100.065,80.116,180.773,102.228,993.1064,13.682,214.2649673,0.329747603,441.3444686,4.615639371,260.5714686,5.233,0.275107305
8/7/2018 22:00,0.468,2680.6,68.834,8.008,187.465,188.065,100.268,84.973,179.796,102.13,996.4431468,15.989,213.8679902,0.329768355,441.2367759,4.593643917,261.4407759,7.581,0.273287477
8/8/2018 3:00,0.468,2638.022,75.147,8.503,188.444,188.571,100.12,84.385,181.657,102.204,967.4807034,13.349,211.9774097,0.332508084,441.0853361,4.729949635,259.4283361,6.18,0.280577744
8/8/2018 4:00,0.468,2567.923,76.249,8.501,188.486,188.557,100.107,82.713,182.908,102.245,965.6636026,13.713,211.34446,0.3323204,441.0383946,4.734835182,258.1303946,4.878,0.280179102
8/8/2018 16:00,0.468,4531.945,72.093,7.031,184.255,174.631,96.986,99.602,169.4,97.829,994.6876169,15.776,210.2479067,0.33554872,440.4304071,4.900961787,271.0304071,27.799,0.268023028
8/9/2018 2:00,0.468,4470.175,70.387,7,183.756,176.827,95.866,99.196,171.485,97.513,973.0503141,13.261,213.3380614,0.332803909,440.3503739,4.876461095,268.8653739,19.877,0.280814296
8/9/2018 7:00,0.468,4499.344,73.448,6.994,182.711,174.158,96.1,99.581,167.726,97.741,1004.424042,12.14,213.565892,0.331093041,440.690758,4.768928061,272.964758,25.577,0.270043233
8/9/2018 8:00,0.468,4456.912,69.777,7,181.435,169.053,94.877,97.905,158.697,96.677,1003.356297,11.577,214.2551527,0.330875665,440.7681756,4.778487977,282.0711756,34.915,0.271517985
8/9/2018 14:00,0.468,4505.57,73.256,6.998,182.251,173.569,96.198,99.482,165.414,97.729,1004.076599,16.415,211.8844596,0.33451015,439.9520609,4.770844182,274.5380609,25.803,0.267465996
8/9/2018 18:00,0.468,4485.542,72.393,7.003,182.281,173.477,95.518,98.888,165.82,97.125,1004.399169,10.42,214.2644613,0.332128108,440.7942218,4.744105875,274.9742218,25.982,0.271174597
8/9/2018 19:00,0.469,2916.657,72.144,7.501,187.488,184.781,100.47,87.714,180.745,101.74,996.8017664,13.274,214.3805271,0.332310184,440.7963201,4.659599488,260.0513201,4.991,0.273996303
8/9/2018 22:00,0.469,4446.774,68.86,6.998,187.808,182.591,97.928,98.768,172.487,96.637,922.8155776,14.475,213.4619701,0.332571534,440.513389,5.147236474,268.026389,13.162,0.300924628
8/10/2018 4:00,0.469,4504.965,70.247,7.003,187.09,184.861,99.174,102.868,180.562,100.616,925.9603837,11.846,213.2057976,0.332590833,440.7819249,5.212473541,260.2199249,4.302,0.299129324
8/10/2018 5:00,0.469,4309.583,70.396,6.998,185.28,183.726,96.144,99.212,181.303,97.3,1002.508223,11.922,213.5078366,0.332762833,440.6864976,4.593559327,259.3834976,3.335,0.27060549
8/10/2018 11:00,0.469,3842.763,70,7.003,182.058,175.512,97.858,96.037,170.578,99.628,953.9830128,13.262,215.8013805,0.329867428,440.5105837,4.970737357,269.9325837,19.385,0.292341845
8/10/2018 23:00,0.47,4205.48,66.091,6.995,185.933,185.348,95.975,98.74,177.777,96.608,947.3271023,25.664,216.4035823,0.326721838,440.8043628,4.693327141,263.0273628,8.116,0.296068708
8/11/2018 11:00,0.47,2816.46,72.328,7.504,187.493,184.703,100.408,86.298,180.417,101.828,992.2657465,17.262,216.1785644,0.32465729,440.7158969,4.666534158,260.2988969,5.266,0.27854933
8/11/2018 12:00,0.47,2862.265,73.484,7.498,187.515,184.797,100.553,87.07,179.836,101.845,995.858487,25.001,213.9894304,0.330210492,439.6773654,4.65845204,259.8413654,5.928,0.273689601
8/11/2018 14:00,0.47,2651.28,67.596,8.001,187.568,188.292,100.417,84.261,178.709,101.964,1006.025505,18.523,216.3347547,0.326117582,440.7365438,4.530792687,262.0275438,9.056,0.2739487
8/11/2018 15:00,0.47,2660.458,68.329,8.009,187.509,188.261,100.47,84.525,178.804,102.011,999.2017419,18.326,216.154892,0.32677801,440.6920955,4.57018819,261.8880955,8.988,0.276043371
8/11/2018 17:00,0.47,3088.235,68.612,6.996,185.914,186.756,89.698,82.999,178.755,91.118,1003.296007,19.282,216.5219152,0.326214498,441.2011568,4.273280239,262.4461568,7.754,0.275202142
8/11/2018 19:00,0.47,3555.182,70.828,6.998,186.243,184.123,99.529,94.593,176.484,101.079,928.6738314,20.42,216.2274535,0.325442476,440.6873258,4.986013219,264.2033258,8.53,0.303499969
8/11/2018 20:00,0.47,4421.497,71.828,7.152,186.833,184.669,98.56,101.995,178.081,99.823,935.949656,20.544,216.0407448,0.325441157,440.6729261,5.060081992,262.5919261,6.268,0.300094556
8/11/2018 23:00,0.47,4238.508,67.016,7.012,188.155,184.428,95.404,97.177,181.482,95.969,959.8336813,21.403,215.3918277,0.325303094,440.7686949,4.785725996,259.2866949,3.78,0.289333313
8/12/2018 8:00,0.471,3269.506,76.913,7.5,186.405,186.995,102.294,94.436,178.371,104.257,949.6062269,19.368,217.1792641,0.325154674,440.7741915,4.929296868,262.4031915,7.659,0.296520029
